sermon_id,title,subtitle,speaker,speaker_id,date,publish_date,bible_text,event_type,series,series_id,duration_seconds,download_count,more_info,language,keywords,has_audio,has_video,broadcaster_id,broadcaster_name,broadcaster_location,broadcaster_denomination,broadcaster_minister
31523227545955,2 Samuel 19 Devotional,Walking with Jesus in the Word,Rev. Jason Van Bemmel,5170,2023-03-16,2023-03-16,2 Samuel 19,Devotional,Walking with Jesus in the Word,156745,1133,27,"2 Samuel 19 Devotional - Day #440 of our three-year journey through the Bible. 

More about our church: http://www.foresthillpca.org 

Acoustic Guitar by Josh Snodgrass: https://www.youtube.com/c/JoshSnodgrassGuitar",en,,True,True,foresthillpca,Forest Hill Presbyterian Church,"Forest Hill, Maryland",PCA,Jason A Van Bemmel
3517140444,"""Check Your Source"" (Devotional)",Pastortooten,"Dr. Tim Tooten, Sr",19208,2023-03-16,2017-03-05,1 John 4:1,Podcast,Pastortooten,169643,95,263,,en,,True,False,pastortooten,Harvest Christian Ministries/Dr. Tooten,"Baltimore County, Maryland",Non Denominational,"Dr. Tim Tooten, Sr."
315232356294784,The Price of Sacrifice,,Dr. Dennis Leatherman,10920,2023-03-15,2023-03-16,2 Samuel 24:18-25,Midweek Service,,,2697,26,,en,,True,False,mlibc,Mountain Lake Independent Baptist Church,"Oakland, Maryland",Independent Baptist,Dr. Dennis Leatherman
315231133255758,Take Heed How You Hear Truth: Deeper Communion: Luke 8:16-21,Anchored in the Word Season 2,Joel Porcher,16596,2023-03-15,2023-03-15,Luke 8:16-21,Podcast,Anchored in the Word Season 2,172290,987,48,Anchored in the Word Morning Reflection: Season 2 Episode 53: Take Heed How You Hear Truth: Deeper Communion: Luke 8:16-21,en,Communion Fellowship Depth Maturity,True,True,anchorsermons,Anchor Baptist Church,"Millersville, Maryland",Independent Baptist,Pastor Joel Porcher
31523233733125,Raising Children with a healthy conscience,,Joel Porcher,16596,2023-03-15,2023-03-15,Psalm 38:1-8,Midweek Service,,,1931,66,,en,,True,True,anchorsermons,Anchor Baptist Church,"Millersville, Maryland",Independent Baptist,Pastor Joel Porcher
32423233914075,Let Your Light Shine,,Gary Zdziarski,17271,2023-03-15,2023-03-25,Matthew 5:13-16,Midweek Service,,,2199,26,Missions Conference 2023,en,,True,False,huntvalleybaptist,Hunt Valley Baptist Church,"Hunt Valley, MD",Baptist,Pastor Caleb E. Bottrell
3202302691405,Don't Pray Like This,,"Jerry R. Harmon, Ph.D",10619,2023-03-15,2023-03-20,Matthew 6:1-8,Midweek Service,,,2094,44,,en,Grace Bible Baptist Church Don't Pray Like This Dr. Jerry Harmon,True,True,jharmon,Grace Bible Baptist Church,"Baltimore, Maryland",Independent Baptist,"Jerry R. Harmon, Ph.D"
314232244514480,Acts 3 Devotional,Walking with Jesus in the Word,Rev. Jason Van Bemmel,5170,2023-03-15,2023-03-15,Acts 3,Devotional,Walking with Jesus in the Word,156745,850,44,"Acts 3 Devotional - Day #439 of our three-year journey through the Bible. 

More about our church: http://www.foresthillpca.org 

Acoustic Guitar by Josh Snodgrass: https://www.youtube.com/c/JoshSnodgrassGuitar",en,,True,True,foresthillpca,Forest Hill Presbyterian Church,"Forest Hill, Maryland",PCA,Jason A Van Bemmel
317231544274917,30 Greek War Against God,Daniel: The Coming Kingdom,Matt Fortunato,45672,2023-03-15,2023-03-17,Daniel 11:21-45,Midweek Service,Daniel: The Coming Kingdom,159006,3142,23,,en,,True,True,northharford,North Harford Baptist Church,"Jarrettsville, Maryland",Baptist,Matt Fortunato
3142311452161,Take Heed How You Hear Truth: No Condemnation: Luke 8:16-21,Anchored in the Word Season 2,Joel Porcher,16596,2023-03-14,2023-03-14,Luke 8:16-21,Podcast,Anchored in the Word Season 2,172290,643,45,Anchored in the Word Morning Reflection: Season 2 Episode 52: Take Heed How You Hear Truth: No Condemnation: Luke 8:16-21,en,,True,True,anchorsermons,Anchor Baptist Church,"Millersville, Maryland",Independent Baptist,Pastor Joel Porcher
41524136592454,212: The Danvers & Nashville Statements,The Faith Debate,Troy Skinner,54313,2023-03-14,2024-04-15,,Podcast,The Faith Debate,163388,9179,69,"Household of Faith in Christ had no audio-video for the weekend of April 13th, 2024. Helping to fill the gap is this behind-the-scenes view of a recording session for The Faith Debate radio show.

This particular behind-the-scenes Faith Debate recording session discusses:
The Danvers Statement on Biblical Manhood and Womanhood
The Nashville Statement: A Coalition for Biblical Sexuality
""Jesus Revolution"" and the Asbury ""Revival""

Panelists:
Troy Skinner. Pastor, Household of Faith in Christ
David Forsee. Pastor, a multi-location house church in Maryland
Steven Yerger. Elder, a multi-location house church in Pennsylvania

www.householdoffaithinchrist.com",en,HouseholdofFaithinChrist FaithDebate DanversStatement NashvilleStatement BiblicalSexuality JesusRevolution AsburyRevival Manhood Womanhood,True,True,troyskinner,Household of Faith in Christ,"Frederick, Maryland",Independent Reformed,Troy Skinner
313232045457688,2 Samuel 18 Devotional,Walking with Jesus in the Word,Michael Taliercio,57535,2023-03-14,2023-03-14,2 Samuel 18,Devotional,Walking with Jesus in the Word,156745,1368,28,"2 Samuel 18 Devotional - Day #438 of our three-year journey through the Bible. 

More about our church: http://www.foresthillpca.org 

Acoustic Guitar by Josh Snodgrass: https://www.youtube.com/c/JoshSnodgrassGuitar",en,,True,True,foresthillpca,Forest Hill Presbyterian Church,"Forest Hill, Maryland",PCA,Jason A Van Bemmel
31323113441856,Take Heed How You Hear Truth: A Distinctive Walk: Luke 8:16-21,Anchored in the Word Season 2,Joel Porcher,16596,2023-03-13,2023-03-13,Luke 8:16-21,Podcast,Anchored in the Word Season 2,172290,960,58,Anchored in the Word Morning Reflection: Season 2 Episode 51: Take Heed How You Hear Truth: A Distinctive Walk: Luke 8:16-21,en,,True,True,anchorsermons,Anchor Baptist Church,"Millersville, Maryland",Independent Baptist,Pastor Joel Porcher
31323142447571,"Sing, Once Barren One!",Isaiah -- God is Our Salvation,Francis VanDelden,9835,2023-03-13,2023-03-13,Isaiah 54:1-10,Sunday Service,Isaiah -- God is Our Salvation,163858,1933,5,,en,,True,False,newhopeopc,New Hope Orthodox Presbyterian Church,"Frederick, Maryland",OPC,Francis VanDelden
311232342377221,2 Samuel 17 Devotional,Walking with Jesus in the Word,Rev. Jason Van Bemmel,5170,2023-03-13,2023-03-13,2 Samuel 17,Devotional,Walking with Jesus in the Word,156745,892,34,"2 Samuel 17 Devotional - Day #437 of our three-year journey through the Bible. 

More about our church: http://www.foresthillpca.org 

Acoustic Guitar by Josh Snodgrass: https://www.youtube.com/c/JoshSnodgrassGuitar",en,,True,True,foresthillpca,Forest Hill Presbyterian Church,"Forest Hill, Maryland",PCA,Jason A Van Bemmel
22617136230,"""A Sneak Peek"" (Devotional)",,"Dr. Tim Tooten, Sr",19208,2023-03-13,2017-02-26,Exodus 33:19-20,Podcast,,,102,253,,en,,True,False,pastortooten,Harvest Christian Ministries/Dr. Tooten,"Baltimore County, Maryland",Non Denominational,"Dr. Tim Tooten, Sr."
920231546372317,Response to Terrible Judgments,Revelation Series,Brock Mawdesley,7893,2023-03-12,2023-09-20,Revelation 9:13-10:11,Sunday - PM,Revelation Series,177261,2910,56,,en,,True,False,ucrbcmd,Upper Cross Roads Baptist Church,Northeast Maryland,Baptist,Brock Mawdesley
313231355372318,Reasons for Joy in the Day of Christ,John 14-16,Adam Eshleman,17611,2023-03-12,2023-03-16,John 16:23-28,Sunday - PM,John 14-16,165654,2764,62,,en,joy dayofChrist exaltation truth HolySpirit prayer mediator,True,True,emc,Reformation Bible Church,"Darlington, Maryland",ACCC,Adam Eshleman
312232317126805,Having a Proper Perspective of God's Goodness,,Braxton Mitchell,59172,2023-03-12,2023-03-12,Psalm 16,Sunday - PM,,,3690,74,,en,,True,True,anchorsermons,Anchor Baptist Church,"Millersville, Maryland",Independent Baptist,Pastor Joel Porcher
313231521351341,Fighting the Good Fight,Guarding the Truth,"Jerry R. Harmon, Ph.D",10619,2023-03-12,2023-03-13,1 Timothy 1:18-20,Sunday - PM,Guarding the Truth,174987,2641,52,,en,Fighting the Good Fight Dr. Jerry Harmon 1Timothy1:18-20 Grace Bible Baptist Church,True,True,jharmon,Grace Bible Baptist Church,"Baltimore, Maryland",Independent Baptist,"Jerry R. Harmon, Ph.D"
312232339237095,Charity & Peace,1 Peter,Dr. Dennis Leatherman,10920,2023-03-12,2023-03-13,1 Peter 5:14,Sunday - PM,1 Peter,96263,1658,39,,en,,True,False,mlibc,Mountain Lake Independent Baptist Church,"Oakland, Maryland",Independent Baptist,Dr. Dennis Leatherman
52025161235197,A Near Redeemer,Ruth,Chris Calvi,52767,2023-03-12,2025-05-20,Ruth 2,Sunday - PM,Ruth,183279,1657,6,,en,,True,True,rpcbowie,Reformed Presbyterian Church of Bowie,"Bowie, Maryland",PCA,Rev. Dr. S. A. Fix
324232337137371,Launching Out,,Pastor Caleb E. Bottrell,19107,2023-03-12,2023-03-25,Luke 5:1-11,Sunday - PM,,,1936,31,,en,,True,False,huntvalleybaptist,Hunt Valley Baptist Church,"Hunt Valley, MD",Baptist,Pastor Caleb E. Bottrell
312231359487955,The Wing of the Messiah,The Book of Ruth,Jesse Crutchley,22467,2023-03-12,2023-03-12,Ruth 4:16-22,Sunday - AM,The Book of Ruth,173849,1797,29,Recorded live during SREPC's 11am worship service on 3/12/23.,en,,True,True,srepc,Severn Run EP Church (PCA),"Millersville, Maryland",PCA,Jesse Crutchley
313231423572949,The Weapons of our Warfare,,"Jerry R. Harmon, Ph.D",10619,2023-03-12,2023-03-13,2 Corinthians 10:1-6,Sunday - AM,,,2107,16,,en,The Weapons of our Warfare Jerry Harmon,True,True,jharmon,Grace Bible Baptist Church,"Baltimore, Maryland",Independent Baptist,"Jerry R. Harmon, Ph.D"
31823151325097,Text: Matthew 14:13-35 Title: Responsibility Requires Dependency,Matthew,Jim Ghanayem,20845,2023-03-12,2023-03-18,Matthew 14:13-35,Sunday - AM,Matthew,203920,3134,14,"Text: Matthew 14:13-35 
Title: Responsibility Requires Dependency",en,,True,True,bbcofmd,Bethel Baptist Church,"Ferndale, Maryland",Baptist,Jim Ghanayem
312231559377613,Take Heed How You Hear Truth,Luke Series,Joel Porcher,16596,2023-03-12,2023-03-12,Luke 8:16-21,Sunday - AM,Luke Series,149043,4541,51,,en,,True,True,anchorsermons,Anchor Baptist Church,"Millersville, Maryland",Independent Baptist,Pastor Joel Porcher
31223168195882,No Other Name,,Dr. Dennis Leatherman,10920,2023-03-12,2023-03-12,Acts 4:1-13,Sunday - AM,,,3456,38,,en,,True,False,mlibc,Mountain Lake Independent Baptist Church,"Oakland, Maryland",Independent Baptist,Dr. Dennis Leatherman
312231620293781,Neither Fight Nor Flight,Ministry of Jesus in Luke,Sung Cho,29103,2023-03-12,2023-03-12,Luke 22:22-53,Sunday - AM,Ministry of Jesus in Luke,84817,1900,74,,en,,True,False,faithbiblemd,Faith Bible Church,"Elkridge, Maryland",Bible,Sung Cho
920231535412031,Do It All for the Lord,Colossians Series,Brock Mawdesley,7893,2023-03-12,2023-09-20,Colossians 3:18-4:1,Sunday - AM,Colossians Series,177106,2840,48,,en,,True,False,ucrbcmd,Upper Cross Roads Baptist Church,Northeast Maryland,Baptist,Brock Mawdesley
31023164361635,Continue in the Scriptures,II Timothy,Richard Holmes,49997,2023-03-12,2023-03-16,2 Timothy 3:10-17,Sunday - AM,II Timothy,174591,2233,104,Timothy is the person that Paul is passing the torch of gospel ministry to as his death approaches. Paul urges Timothy to continue in his life purpose. There are two motivations given here to do that. We will explore the foundational one in this sermon.,en,,True,True,christreformedpca,Christ Reformed Presbyterian Church-PCA,"Laurel, Maryland",PCA,Berdj Tchilinguirian
313231354236689,Confidence in God's Mercy,Isaiah 54-55,Adam Eshleman,17611,2023-03-12,2023-03-16,Isaiah 54:4-10,Sunday - AM,Isaiah 54-55,175220,2646,128,,en,husband maker redeemer Ruth mercy covenant,True,True,emc,Reformation Bible Church,"Darlington, Maryland",ACCC,Adam Eshleman
316231854128151,Church Health Essentials: The Grace of God,Church Health Essentials: 1Tim,John Manry,45670,2023-03-12,2023-03-17,Titus 2:11-14,Sunday - AM,Church Health Essentials: 1Tim,169056,2036,67,"Church Health Essentials: The Grace of God
Titus 2:11-14

I. By Grace We are Saved from the Penalty of Sin. 11,14a
 John 18:3-6 
 John 19:10-11 
 Luke 23:47 

II. By Grace We are Being Saved from the Power of Sin. 12,14b
 Galatians 5:19-21
 Hebrews 11:24-26 
 1 Peter 2:2
 1 Thessalonians 2:13
 Galatians 5:16 
 Ephesians 2:10

III. By Grace We Will Be Saved from the Presence of Sin. 13
 Philippians 3:20

Implications:",en,,True,True,northharford,North Harford Baptist Church,"Jarrettsville, Maryland",Baptist,Matt Fortunato
31323124206837,The Word of Life,,David Durant,59180,2023-03-12,2023-03-13,1 John 1:1-4,Sunday Service,,,1907,20,,en,,True,False,libertychurchpca,"Liberty Church, PCA","Owings Mills, Maryland",PCA,Aaron Lira
312231717237632,The Tabernacles Of The Lord Of Hosts,,Pastor Joe McKnight,12234,2023-03-12,2023-03-12,Psalm 84,Sunday Service,,,3087,12,"What are the tabernacles of God, where are they, and who dwells in them?",en,,True,True,missionbible,Mission Bible Church,"Derwood, Maryland",Bible,Pastor Joe McKnight
3132313162435,The Nature and Practice of Supernatural Love in the Church,,Jeff Weaver,29478,2023-03-12,2023-03-13,Romans 12:9-13,Sunday Service,,,3252,234,,en,,True,False,baltbiblechurch,Baltimore Bible Church,"Baltimore, Maryland",,George Lawson
31523012155554,The Great Cost,,Pastor Caleb E. Bottrell,19107,2023-03-12,2023-03-15,Acts 11:29,Sunday School,,,2382,36,,en,,True,False,huntvalleybaptist,Hunt Valley Baptist Church,"Hunt Valley, MD",Baptist,Pastor Caleb E. Bottrell
31523141343881,The Crucified Life,,Phil Courtney,58675,2023-03-12,2023-03-15,Galatians 2:15-21,Sunday Service,,,2672,12,,en,,True,True,crosslifebible,CrossLife Bible Church,"Westminster, Maryland",Bible,Pastor Quint Merson
31923183307731,The Beatitudes Part 3: Inheriting the Earth,Matthew,Rev. Christopher Cashen,17193,2023-03-12,2023-03-19,Matthew 5:5,Sunday Service,Matthew,172630,2619,24,,en,,True,True,christredeems,Trinity Reformed Presbyterian Church,"Lanham, Maryland",OPC,Chris Cashen
312232137277318,Taming the Tongue,Topical,Jonathan Sturm,46720,2023-03-12,2023-03-13,James 3,Sunday Service,Topical,33709,2148,43,,en,,True,True,trinityrpc,Trinity Reformed Presbyterian Church,"Burtonsville, Maryland",RPCNA,Kevin Dennis
310231512414601,"Sunday School - March 12, 2023",,Tim Everett,20545,2023-03-12,2023-03-12,Psalm 135,Sunday School,,,2900,73,,en,pilgrim pilgrimpbc presbyterian timeverett mission missionbiblechurch bible sundayschool love Christian BPC believe lost salvation Gospel God Acts,True,False,pilgrimpresb,Pilgrim Presbyterian Bible Church,"Kingsville, Maryland",Bible Presbyterian,Elder Tim Everett
315231438105876,Seeing Suffering,1 Peter Sermons,Karl Dortzbach,10557,2023-03-12,2023-03-15,1 Peter 4,Sunday Service,1 Peter Sermons,174213,2350,16,,en,,True,True,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
322231435544404,Sanctification,Genesis,Scott  Shaw,36247,2023-03-12,2023-03-22,Genesis 29:1-30:24,Sunday Service,Genesis,152386,3466,49,,en,Jacob Haran Paddan-aram Sanctification Punishment,True,False,shoreharvest,Shore Harvest Presbyterian Church,"Easton, Maryland",PCA,Scott Shaw
312231945264533,Running while forgetting,Philippians,Jon Zeigler,14308,2023-03-12,2023-03-12,Philippians 3:12-16,Sunday Service,Philippians,167684,2179,38,,en,,True,True,ferndalechurch,Ferndale Baptist Church,"Oakland, Maryland",Southern Baptist,Jon Zeigler
312232211461710,Romans Part 3 - Lesson 27,Book of Romans Part 3,Dave Doyle,19187,2023-03-12,2023-03-12,Romans 8:28-30,Sunday School,Book of Romans Part 3,175181,3824,113,,en,,True,False,hopebible,Hope Bible Church,"Columbia, Maryland",,
31523014572410,Moving Forward After Failure,,Pastor Caleb E. Bottrell,19107,2023-03-12,2023-03-15,Joshua 8:1-8,Sunday Service,,,2000,34,,en,,True,False,huntvalleybaptist,Hunt Valley Baptist Church,"Hunt Valley, MD",Baptist,Pastor Caleb E. Bottrell
927231842187351,Martyrs Cry,Revelation,Rev. Eric W. Jorgensen,5572,2023-03-12,2023-09-27,,Sunday Service,Revelation,171245,1456,28,,en,,True,False,ststephens,St. Stephen's Church,"Eldersburg, Maryland",,Rev. Eric W. Jorgensen
31223204558364,"Made like his brothers, Hebrews 2:14-18",,Brian James,23417,2023-03-12,2023-03-12,Hebrews 2:14-18,Sunday Service,,,2634,20,,en,,True,False,charlesfiore,Nelsons Memorial Church,"Hebron, Maryland",,Charles Fiore
3162313445062,How Not to Split a Church,Philippians,Gabe Powell,30586,2023-03-12,2023-03-16,Philippians 4:2-3,Sunday Service,Philippians,148722,3361,72,,en,,True,False,hopebible,Hope Bible Church,"Columbia, Maryland",,
3172305603604,Hand-Me-Down Clothing,,Pastor Tom Tyson,9056,2023-03-12,2023-03-17,John 19:16-24; Psalm 22:1-18,Sunday Service,,,1591,22,,en,,True,False,gppopc,Grace and Peace Presbyterian Church,"California, Maryland",OPC,Pastor Damon Young
31623205332379,Genesis Part 3 Lesson 2,Genesis Part 3,Rob Thomson,57088,2023-03-12,2023-03-16,,Sunday School,Genesis Part 3,173742,3964,38,,en,,True,False,hopebible,Hope Bible Church,"Columbia, Maryland",,
31623203118166,Galatians Lesson 2,The Book of Galatians,Alan Plumley,30892,2023-03-12,2023-03-16,,Sunday School,The Book of Galatians,173743,3598,31,,en,,True,False,hopebible,Hope Bible Church,"Columbia, Maryland",,
61023153196904,Exposition on Hermeneutics,The Faith Debate,Troy Skinner,54313,2023-03-12,2023-06-10,,Radio Broadcast,The Faith Debate,163388,1479,62,"Exposition on Hermeneutics
Faith Debate: March 12th, 2023
News Radio 930 WFMD in Frederick, Maryland

The Faith Debate concludes its examination of the 1982 Chicago Statement on Biblical Hermeneutics. This episode shares thoughts about the final half of what the document calls its ""Exposition.""

The full discussion of multiple shows is available as one long video on the Rumble channel for Household of Faith in Christ. https://rumble.com/v28rxb8-video-cc-biblical-hermeneutics-and-cursillo.html

The panel:
Troy Skinner. Pastor, Household of Faith in Christ
Daniel Razvi. Pastor, Church That Meets at Imran's
Imran Razvi. Founder, Conquered by Love Ministries
David Forsee. Pastor, multi-location house church

www.HouseholdOfFaithInChrist.com",en,HouseholdoffaithinChrist FaithDebate ChicagoStatement Hermaneutics Bibleinterpretation Exposition AI ChatGPT Gospelpresentation FrederickMD,True,False,troyskinner,Household of Faith in Christ,"Frederick, Maryland",Independent Reformed,Troy Skinner
